Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2020;Electricité;58.62054579;3;0;0.892;293.213852947;19;0;0.893;1785.83255734;163;0;0.823;8241.805593;1907;0;0.8;1.196370864;16.9;0.0;0;1;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10379.472549077;35131
GRDF;2011;Gaz;0.0;0;0;0.0;2129.0;2;0;1.0;9619.0;13;0;0.989;37296.0;3065;0;0.0358;0.0;0.0;0.0;0;0;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;49044.0;35135
GRDF;2011;Gaz;0.0;0;0;0.0;12507.0;2;0;1.0;300.0;1;0;1.0;6303.0;464;0;0.0;0.0;0.0;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;19110.0;35890
Enedis;2014;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;209.97;1;0;0.873;5664.91;900;0;0.532;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;5874.88;35310
Enedis;2014;Electricité;1028.23;2;0;0.941;43463.53;190;0;0.94;419357.16;1275;0;0.953;437486.94;136853;0;0.427;0.0;0.0;674.15;21;0;0.662;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;902010.01;35700/35200/35000
Enedis;2019;Electricité;381.395523087607;8;0;0.81;45519.7580640254;24;0;0.79;3522.73994078098;189;0;0.813;9770.50501613705;1976;0;0.812;1.691181914;24.4;183.632689729322;36;0;0.77;35059;La Chapelle-des-Fougeretz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;59378.031233760354;35520
Enedis;2017;Electricité;66.14;1;0;0.916;682.47;3;0;0.957;2505.66;7;0;0.961;7056.21;1546;0;0.664;1.233;0.24;0.0;0;0;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10310.48;35230
GRDF;2019;Gaz;8227.30599;2;0;1.0;32916.75429;20;1;0.682;24961.83179;129;0;0.246;42902.47338;3660;0;0.0907;0.0;0.0;656.44599;1;0;1.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;109664.81144;35510
GRDF;2019;Gaz;0.0;0;0;0.0;805.12377;7;1;0.348;15186.69572;73;0;0.231;45570.35281;2846;1;0.312;0.0;0.0;1310.76132;1;0;1.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;62872.933619999996;35760
GRDF;2019;Gaz;983.50931;1;0;1.0;2208.62424;4;0;0.25;1426.66605;26;0;0.101;19962.32243;1206;0;0.327;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;24581.12203;35132
RTE;2020;Electricité;0.0;0;0;0.0;51245.166;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;51245.166;35131
GRDF;2020;Gaz;7670.22447;3;1;1.0;27156.90649;10;1;0.726;18165.86439;108;0;0.696;45734.60548;3747;0;0.808;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;98727.60083;35510
GRDF;2020;Gaz;27083.95885;2;0;1.0;7940.04166;6;1;0.333;1471.51028;21;0;0.0952;16641.31086;1397;0;0.0863;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;53136.82165;35310
GRDF;2020;Gaz;0.0;0;1;0.0;636.56561;2;1;1.0;1437.75067;11;0;0.116;10909.95605;1205;0;0.119;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;12984.27233;35590
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;11993.0;1004;0;0.01;0.0;0.0;0.0;0;0;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11993.0;35131
GRDF;2016;Gaz;0.0;0;0;0.0;271.0;1;0;1.0;2297.0;2;0;1.0;11862.0;999;0;0.04;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;14430.0;35590
Enedis;2016;Electricité;0.0;0;0;0.0;4995.25;2;0;1.0;812.36;6;0;0.928;2847.42;430;0;0.455;0.0;0.0;0.0;0;0;0.0;35022;Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;8655.029999999999;35190
Enedis;2016;Electricité;125.42;1;0;0.976;6434.97;6;0;0.996;827.6;6;0;0.97;9600.18;1734;0;0.599;0.0;0.0;0.0;0;0;0.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;16988.170000000002;35230
Enedis;2016;Electricité;0.0;0;0;0.0;61.71;1;0;0.901;113.54;3;0;0.886;5922.73;988;0;0.367;0.0;0.0;0.0;0;0;0.0;35065;La Chapelle-Thouarault;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6097.98;35590
RTE;2018;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;40490.967;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;40490.967;35510
Enedis;2020;Electricité;201.56426259;7;0;0.91;13003.052231616;39;2;0.708;37231.453677768;771;0;0.75;16411.146555;5296;1;0.77;1.953006465;13.8;98.47817238;6;3;0.758;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;66945.694899354;35135
Enedis;2020;Electricité;103.9434258;5;0;0.738;502.1209988;21;0;0.743;4847.9224952;235;0;0.695;8149.363444;1763;0;0.791;1.547918633;22.1;59.15537797;1;1;0.887;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;13662.50574177;35760
Enedis;2020;Electricité;396.6637506;9;0;0.55;644.32322941;6;0;0.293;444.0222537;54;0;0.869;3695.394295;675;0;0.587;0.519206931;16.4;0.0;0;1;0.0;35216;Parthenay-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;5180.40352871;35850
GRDF;2017;Gaz;0.0;0;0;0.0;2667.0;3;0;1.0;12510.0;14;0;1.0;40926.0;3280;0;0.0428;16.267;0.731;0.0;0;0;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;56103.0;35135
Enedis;2018;Electricité;486.139222834234;16;0;0.889;103.092353817515;1;1;0.908;332.178774304941;23;0;0.671;3483.72261630325;479;0;0.783;0.0;0.0;47.6329010284028;16;0;0.682;35058;La Chapelle-Chaussée;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4452.765868288343;35630
Enedis;2018;Electricité;1020.09009987494;24;0;0.797;3336.19744204936;57;1;0.786;15440.6723102763;305;0;0.827;13984.7499275014;3230;1;0.819;2.40081342288738;24.1;750.809000268264;97;0;0.8;35206;Noyal-Châtillon-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;34532.51877997027;35230/35230
Enedis;2018;Electricité;934.13288830781;3;14;0.753;73270.6610332406;828;29;0.637;533206.481076092;16378;1;0.66;292462.728109687;123012;2;0.629;46.7420641728851;22.4;31614.7928902204;4969;2;0.64;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;931488.7959975478;35700/35200/35000
RTE;2014;Electricité;0.0;0;0;0.0;29882.96;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;29882.96;35700/35200/35000
GRDF;2014;Gaz;0.0;0;0;0.0;9639.0;2;0;1.0;0.0;0;0;0.0;14140.0;1318;0;0.74;0.0;0.0;0.0;0;0;0.0;35001;Acigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;23779.0;35690
Enedis;2012;Electricité;1155.39;4;0;0.911;0.0;0;0;0.0;1.45;1;0;0.0;3034.75;313;0;0.414;0.0;0.0;0.0;0;0;0.0;35180;Miniac-sous-Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4191.59;35190
Enedis;2012;Electricité;517.66;3;0;0.936;2091.56;14;0;0.91;8800.85;33;0;0.959;19179.91;3302;0;0.385;0.0;0.0;0.0;0;0;0.0;35206;Noyal-Châtillon-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;30589.98;35230/35230
Enedis;2012;Electricité;0.0;0;0;0.0;1270.53;5;0;0.934;704.4;7;0;0.899;11803.34;1824;0;0.32;0.0;0.0;0.0;0;0;0.0;35208;Orgères;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;13778.27;35230
Enedis;2012;Electricité;0.0;0;0;0.0;479.75;7;0;0.911;5646.62;29;0;0.949;18201.94;3366;0;0.367;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;24328.309999999998;35235
Enedis;2012;Electricité;0.0;0;0;0.0;696.91;7;0;0.919;9119.46;38;0;0.96;11231.59;2051;0;0.334;0.0;0.0;36.62;1;0;0.885;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;21084.579999999998;35132
Enedis;2013;Electricité;0.0;0;0;0.0;4685.54;2;0;0.995;827.2;6;0;0.904;3065.24;431;0;0.452;0.0;0.0;0.0;0;0;0.0;35022;Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;8577.98;35190
Enedis;2013;Electricité;342.45;2;0;0.935;20447.68;44;0;0.936;124613.07;260;0;0.96;68632.5;9264;0;0.462;0.0;0.0;32.97;2;0;0.878;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;214068.67;35510
Enedis;2013;Electricité;311.87;2;0;0.911;410.36;1;0;1.0;0.0;0;0;0.0;4023.84;639;0;0.344;0.0;0.0;0.0;0;0;0.0;35216;Parthenay-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4746.07;35850
Enedis;2013;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;104.65;2;0;0.879;4660.73;592;0;0.36;0.0;0.0;0.0;0;0;0.0;35351;Le Verger;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4765.379999999999;35160
Enedis;2011;Electricité;304.63;3;0;0.909;1775.62;5;0;0.981;3720.75;13;0;0.95;11168.5;1852;0;0.409;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;16969.5;35590
GRDF;2016;Gaz;12273.0;1;0;1.0;114318.0;2;0;1.0;0.0;0;0;0.0;13211.0;1049;0;0.0;0.0;0.0;0.0;0;0;0.0;35059;La Chapelle-des-Fougeretz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;139802.0;35520
GRDF;2016;Gaz;0.0;0;0;0.0;12681.0;2;0;1.0;230.0;1;0;1.0;8348.0;645;0;0.02;0.0;0.0;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;21259.0;35890
GRDF;2012;Gaz;0.0;0;0;0.0;4529.0;3;0;1.0;10804.0;9;0;1.0;29973.0;1956;0;0.0283;0.0;0.0;0.0;0;0;0.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;45306.0;35650/35650
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;10074.0;934;0;0.0;4.578;0.82;1252.0;1;0;1.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11326.0;35230
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;5066.0;447;0;0.0;2.247;0.83;0.0;0;0;0.0;35079;Chevaigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;5066.0;35250
GRDF;2017;Gaz;0.0;0;0;0.0;1351.0;2;0;1.0;1919.0;4;0;1.0;8451.0;857;0;0.0;3.422;0.88;0.0;0;0;0.0;35208;Orgères;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11721.0;35230
GRDF;2017;Gaz;0.0;0;0;0.0;4163.0;3;0;1.0;9251.0;8;0;1.0;30753.0;2401;0;0.0235;12.109;0.768;0.0;0;0;0.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;44167.0;35650/35650
Enedis;2015;Electricité;969.21;4;0;0.944;0.0;0;0;0.0;43.02;1;0;0.876;2965.15;320;0;0.41;0.0;0.0;0.0;0;0;0.0;35180;Miniac-sous-Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3977.38;35190
Enedis;2015;Electricité;138.31;1;0;1.0;9329.9;22;0;0.939;12895.63;71;0;0.95;21330.54;3840;0;0.417;0.0;0.0;66.9;1;0;0.803;35352;Vern-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;43761.28;35770
Enedis;2015;Electricité;462.63;2;0;0.916;352.17;4;0;0.882;2181.36;6;0;0.961;6690.83;1363;0;0.416;0.0;0.0;0.0;0;0;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;9686.99;35230
Enedis;2020;Electricité;1741.7097361;46;0;0.578;604.877675895;25;0;0.697;2798.89425317;177;0;0.822;12170.9654;2429;0;0.78;2.09778858;20.1;0.0;0;1;0.0;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;17316.447065164997;35850
Enedis;2020;Electricité;167.34848825;8;0;0.74;1413.83591843;22;0;0.68;3380.773016954;141;0;0.783;6046.258261;1545;0;0.806;0.901032696;17.4;0.0;0;1;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;11008.215684634;35230
GRDF;2012;Gaz;9206.0;2;0;1.0;6676.0;2;0;1.0;1539.0;6;0;1.0;17676.0;1162;0;0.0289;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;35097.0;35310
GRDF;2012;Gaz;0.0;0;0;0.0;2181.0;2;0;1.0;1605.0;3;0;1.0;7509.0;570;0;0.0;0.0;0.0;0.0;0;0;0.0;35208;Orgères;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11295.0;35230
Enedis;2013;Electricité;295.49;2;0;0.895;6041.21;3;0;0.932;11170.91;33;0;0.961;23534.05;3742;0;0.467;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;41041.66;35310
